id,recipe_id,archetype_id,canonical_food_id,quantity,unit,notes,sub_recipe_id
3639,175,298,,500.0,g,,
3640,174,298,,600.0,g,,
3641,170,298,,500.0,g,,
3642,9297,298,,600.0,g,,
3643,9282,298,,600.0,g,,
3644,40,299,,4.0,tranche,,
3645,39,299,,4.0,tranche,,
3646,29,299,,4.0,tranche,,
3647,372,299,,8.0,tranches,,
3648,9262,299,,8.0,tranche,,
3649,104,300,,100.0,g,,
3650,103,300,,20.0,g,,
3651,90,300,,30.0,g,,
3652,89,300,,30.0,g,,
3653,87,300,,50.0,g,,
3654,79,300,,80.0,g,,
3655,70,300,,40.0,g,,
3656,40,300,,125.0,g,,
3657,39,300,,30.0,g,,
3658,9,300,,2.0,cuillère à soupe,,
3659,161,300,,80.0,g,,
3660,145,300,,30.0,g,,
3661,142,300,,150.0,g,,
3662,141,300,,30.0,g,,
3663,140,300,,40.0,g,,
3664,136,300,,60.0,g,,
3665,135,300,,20.0,g,,
3666,134,300,,20.0,g,,
3667,133,300,,60.0,g,,
3668,131,300,,50.0,g,,
3669,130,300,,50.0,g,,
3670,129,300,,50.0,g,,
3671,125,300,,50.0,g,,
3672,124,300,,80.0,g,,
3673,112,300,,30.0,g,,
3674,110,300,,120.0,g,,
3675,107,300,,100.0,g,,
3676,330,300,,50.0,g,,
3677,322,300,,50.0,g,,
3678,316,300,,100.0,g,,
3679,315,300,,50.0,g,,
3680,205,300,,20.0,g,,
3681,9377,300,,50.0,g,,
3682,421,300,,50.0,g,,
3683,317,300,,100.0,g,,
3684,256,300,,50.0,g,,
3685,380,300,,40.0,g,,
3686,379,300,,40.0,g,,
3687,8877,300,,50.0,g,,
3688,8873,300,,100.0,g,,
3689,8870,300,,225.0,g,,
3690,8869,300,,125.0,g,,
3691,8838,300,,250.0,g,,
3692,454,300,,125.0,g,,
3693,453,300,,150.0,g,,
3694,452,300,,100.0,g,,
3695,413,300,,30.0,g,,
3696,192,300,,50.0,g,,
3697,191,300,,50.0,g,,
3698,190,300,,50.0,g,,
3699,187,300,,150.0,g,,
3700,186,300,,30.0,g,,
3701,185,300,,30.0,g,,
3702,180,300,,30.0,g,,
3703,179,300,,60.0,g,,
3704,174,300,,80.0,g,,
3705,170,300,,50.0,g,,
3706,165,300,,50.0,g,,
3707,331,300,,30.0,g,,
3708,329,300,,50.0,g,,
3709,327,300,,50.0,g,,
3710,325,300,,30.0,g,,
3711,321,300,,50.0,g,,
3712,320,300,,30.0,g,,
3713,318,300,,50.0,g,,
3714,279,300,,50.0,g,,
3715,276,300,,50.0,g,,
3716,274,300,,30.0,g,,
3717,271,300,,100.0,g,,
3718,234,300,,50.0,g,,
3719,229,300,,50.0,g,,
3720,225,300,,150.0,g,,
3721,224,300,,150.0,g,,
3722,218,300,,50.0,g,,
3723,215,300,,100.0,g,,
3724,200,300,,50.0,g,,
3725,570,300,,250.0,g,,
3726,526,300,,250.0,g,,
3727,8928,300,,50.0,g,,
3728,8785,300,,15.0,g,,
3729,8773,300,,20.0,g,,
3730,476,300,,50.0,g,,
3731,455,300,,30.0,g,,
3732,419,300,,50.0,g,,
3733,417,300,,100.0,g,,
3734,416,300,,80.0,g,,
3735,474,300,,150.0,g,,
3736,473,300,,100.0,g,,
3737,471,300,,175.0,g,,
3738,470,300,,50.0,g,,
3739,469,300,,100.0,g,,
3740,465,300,,75.0,g,,
3741,464,300,,100.0,g,,
3742,462,300,,100.0,g,,
3743,461,300,,325.0,g,,
3744,457,300,,100.0,g,,
3745,449,300,,150.0,g,,
3746,447,300,,150.0,g,,
3747,443,300,,100.0,g,,
3748,439,300,,150.0,g,,
3749,425,300,,100.0,g,,
3750,424,300,,100.0,g,,
3751,423,300,,100.0,g,,
3752,418,300,,100.0,g,,
3753,415,300,,100.0,g,,
3754,381,300,,30.0,g,,
3755,368,300,,50.0,g,,
3756,348,300,,100.0,g,,
3757,344,300,,30.0,g,,
3758,343,300,,30.0,g,,
3759,342,300,,30.0,g,,
3760,8874,300,,30.0,g,,
3761,8872,300,,100.0,g,,
3762,8871,300,,150.0,g,,
3763,603,300,,100.0,g,,
3764,589,300,,100.0,g,,
3765,569,300,,100.0,g,,
3766,568,300,,50.0,g,,
3767,559,300,,50.0,g,,
3768,548,300,,150.0,g,,
3769,547,300,,50.0,g,,
3770,546,300,,50.0,g,,
3771,543,300,,50.0,g,,
3772,541,300,,50.0,g,,
3773,539,300,,50.0,g,,
3774,531,300,,100.0,g,,
3775,523,300,,50.0,g,,
3776,504,300,,100.0,g,,
3777,499,300,,50.0,g,,
3778,498,300,,50.0,g,,
3779,491,300,,30.0,g,,
3780,490,300,,150.0,g,,
3781,486,300,,100.0,g,,
3782,483,300,,200.0,g,,
3783,481,300,,200.0,g,,
3784,475,300,,150.0,g,,
3785,8919,300,,100.0,g,,
3786,8886,300,,100.0,g,,
3787,8885,300,,50.0,g,,
3788,8884,300,,50.0,g,,
3789,8881,300,,80.0,g,,
3790,8879,300,,100.0,g,,
3791,8876,300,,125.0,g,,
3792,9382,300,,250.0,g,,
3793,9379,300,,200.0,g,,
3794,9378,300,,200.0,g,,
3795,9303,300,,150.0,g,,
3796,9035,300,,100.0,g,,
3797,420,301,,50.0,g,,
3798,188,301,,100.0,g,,
3799,422,302,,90.0,g,,
3800,8880,302,,90.0,g,,
3801,8878,302,,4.0,pièce,,
3802,8873,302,,4.0,pièce,,
3803,8874,302,,2.0,pièce,,
3804,8897,302,,4.0,pièce,,
3805,8883,302,,3.0,pièce,,
3806,8882,302,,2.0,pièce,,
3807,8879,302,,3.0,pièce,,
3808,123,303,,600.0,g,,
3809,79,304,,250.0,g,,
3810,149,304,,500.0,g,,
3811,148,304,,500.0,g,,
3812,147,304,,500.0,g,,
3813,140,304,,600.0,g,,
3814,372,304,,600.0,g,,
3815,389,304,,500.0,g,,
3816,609,304,,200.0,g,,
3817,608,304,,500.0,g,,
3818,588,304,,500.0,g,,
3819,583,304,,200.0,g,,
3820,579,304,,500.0,g,,
3821,9385,304,,500.0,g,,
3822,9298,304,,600.0,g,,
3823,9296,304,,600.0,g,,
3824,9291,304,,4.0,pièce,,
3825,9290,304,,4.0,pièce,,
3826,9284,304,,600.0,g,,
3827,9280,304,,600.0,g,,
3828,9272,304,,600.0,g,,
3829,9271,304,,600.0,g,,
3830,9270,304,,600.0,g,,
3831,9269,304,,300.0,g,,
3832,9262,304,,600.0,g,,
3833,9261,304,,600.0,g,,
3834,9260,304,,600.0,g,,
3835,87,305,,1.0,litre,,
3836,147,305,,200.0,ml,,
3837,146,305,,500.0,ml,,
3838,145,305,,200.0,ml,,
3839,136,305,,500.0,ml,,
3840,105,306,,40.0,g,,
3841,104,306,,30.0,g,,
3842,79,306,,250.0,g,,
3843,70,306,,125.0,g,,
3844,148,306,,40.0,g,,
3845,175,306,,30.0,g,,
3846,215,306,,200.0,g,,
3847,473,306,,100.0,g,,
3848,374,306,,50.0,g,,
3849,373,306,,150.0,g,,
3850,9112,306,,150.0,g,,
3851,9111,306,,150.0,g,,
3852,472,307,,100.0,g,,
3853,437,307,,50.0,g,,
3854,584,307,,100.0,g,,
3855,453,308,,200.0,g,,
3856,413,308,,200.0,g,,
3857,476,308,,200.0,g,,
3858,474,308,,200.0,g,,
3859,439,308,,200.0,g,,
3860,429,308,,50.0,g,,
3861,415,308,,300.0,g,,
3862,8871,308,,200.0,g,,
3863,8868,308,,200.0,g,,
3864,496,308,,300.0,g,,
3865,8919,308,,200.0,g,,
3866,8884,308,,200.0,g,,
3867,141,309,,30.0,ml,,
3868,125,309,,50.0,ml,,
3869,176,309,,50.0,ml,,
3870,234,309,,100.0,ml,,
3871,200,309,,200.0,ml,,
3872,197,309,,100.0,ml,,
3873,8980,309,,100.0,ml,,
3874,8979,309,,100.0,ml,,
3875,8978,309,,100.0,ml,,
3876,8977,309,,100.0,ml,,
3877,9380,309,,50.0,ml,,
3878,9314,309,,100.0,ml,,
3879,9034,309,,50.0,ml,,
3880,103,310,,150.0,g,,
3881,90,310,,150.0,ml,,
3882,89,310,,100.0,ml,,
3883,86,310,,100.0,ml,,
3884,74,310,,100.0,ml,,
3885,67,310,,50.0,ml,,
3886,45,310,,100.0,ml,,
3887,156,310,,1.0,cuillère à soupe,,
3888,141,310,,200.0,ml,,
3889,133,310,,30.0,ml,,
3890,131,310,,100.0,ml,,
3891,112,310,,200.0,ml,,
3892,452,310,,200.0,ml,,
3893,192,310,,150.0,ml,,
3894,185,310,,150.0,ml,,
3895,180,310,,200.0,ml,,
3896,176,310,,100.0,ml,,
3897,325,310,,200.0,ml,,
3898,342,310,,200.0,ml,,
3899,126,311,,200.0,ml,,
3900,124,311,,200.0,ml,,
3901,315,311,,200.0,ml,,
3902,317,311,,200.0,ml,,
3903,8894,311,,500.0,ml,,
3904,412,311,,500.0,ml,,
3905,279,311,,200.0,ml,,
3906,234,311,,100.0,ml,,
3907,229,311,,100.0,ml,,
3908,218,311,,200.0,ml,,
3909,209,311,,200.0,ml,,
3910,200,311,,100.0,ml,,
3911,8936,311,,100.0,ml,,
3912,8928,311,,200.0,ml,,
3913,333,311,,200.0,ml,,
3914,472,311,,500.0,ml,,
3915,470,311,,200.0,ml,,
3916,469,311,,400.0,ml,,
3917,468,311,,400.0,ml,,
3918,466,311,,500.0,ml,,
3919,465,311,,200.0,ml,,
3920,463,311,,300.0,ml,,
3921,456,311,,200.0,ml,,
3922,441,311,,200.0,ml,,
3923,440,311,,400.0,ml,,
3924,435,311,,500.0,ml,,
3925,433,311,,500.0,ml,,
3926,415,311,,300.0,ml,,
3927,368,311,,200.0,ml,,
3928,344,311,,200.0,ml,,
3929,343,311,,200.0,ml,,
3930,8868,311,,500.0,ml,,
3931,8867,311,,500.0,ml,,
3932,8866,311,,500.0,ml,,
3933,8865,311,,500.0,ml,,
3934,8864,311,,500.0,ml,,
3935,8863,311,,500.0,ml,,
3936,8862,311,,500.0,ml,,
3937,8861,311,,500.0,ml,,
3938,8860,311,,500.0,ml,,
3939,8859,311,,500.0,ml,,
3940,8858,311,,500.0,ml,,
3941,8857,311,,500.0,ml,,
3942,8856,311,,500.0,ml,,
3943,8855,311,,500.0,ml,,
3944,8854,311,,200.0,ml,,
3945,566,311,,200.0,ml,,
3946,559,311,,200.0,ml,,
3947,558,311,,200.0,ml,,
3948,549,311,,200.0,ml,,
3949,547,311,,200.0,ml,,
3950,541,311,,100.0,ml,,
3951,539,311,,200.0,ml,,
3952,496,311,,200.0,ml,,
3953,9014,311,,200.0,ml,,
3954,9013,311,,200.0,ml,,
3955,9012,311,,200.0,ml,,
3956,9011,311,,200.0,ml,,
3957,8990,311,,100.0,ml,,
3958,8989,311,,100.0,ml,,
3959,8988,311,,100.0,ml,,
3960,8987,311,,100.0,ml,,
3961,8986,311,,100.0,ml,,
3962,8985,311,,100.0,ml,,
3963,8984,311,,100.0,ml,,
3964,8983,311,,100.0,ml,,
3965,8981,311,,100.0,ml,,
3966,8980,311,,200.0,ml,,
3967,8979,311,,200.0,ml,,
3968,8978,311,,200.0,ml,,
3969,8977,311,,200.0,ml,,
3970,8966,311,,200.0,ml,,
3971,8965,311,,200.0,ml,,
3972,8964,311,,200.0,ml,,
3973,8963,311,,200.0,ml,,
3974,8962,311,,200.0,ml,,
3975,8961,311,,200.0,ml,,
3976,8960,311,,200.0,ml,,
3977,8959,311,,200.0,ml,,
3978,8958,311,,200.0,ml,,
3979,8957,311,,200.0,ml,,
3980,8956,311,,200.0,ml,,
3981,8955,311,,200.0,ml,,
3982,8954,311,,200.0,ml,,
3983,8949,311,,100.0,ml,,
3984,8946,311,,100.0,ml,,
3985,8945,311,,100.0,ml,,
3986,8944,311,,100.0,ml,,
3987,8943,311,,100.0,ml,,
3988,8942,311,,100.0,ml,,
3989,8941,311,,100.0,ml,,
3990,8940,311,,100.0,ml,,
3991,8939,311,,100.0,ml,,
3992,8938,311,,100.0,ml,,
3993,8937,311,,100.0,ml,,
3994,8935,311,,100.0,ml,,
3995,8934,311,,100.0,ml,,
3996,8933,311,,100.0,ml,,
3997,8932,311,,100.0,ml,,
3998,8931,311,,100.0,ml,,
3999,8930,311,,100.0,ml,,
4000,8929,311,,100.0,ml,,
4001,8919,311,,100.0,ml,,
4002,8918,311,,500.0,ml,,
4003,8917,311,,500.0,ml,,
4004,8912,311,,200.0,ml,,
4005,8911,311,,200.0,ml,,
4006,8910,311,,300.0,ml,,
4007,8909,311,,200.0,ml,,
4008,8908,311,,200.0,ml,,
4009,8907,311,,200.0,ml,,
4010,8906,311,,200.0,ml,,
4011,8905,311,,200.0,ml,,
4012,8904,311,,200.0,ml,,
4013,8903,311,,200.0,ml,,
4014,8896,311,,500.0,ml,,
4015,8892,311,,500.0,ml,,
4016,8891,311,,500.0,ml,,
4017,8890,311,,500.0,ml,,
4018,8889,311,,500.0,ml,,
4019,8888,311,,500.0,ml,,
4020,8887,311,,500.0,ml,,
4021,8884,311,,50.0,ml,,
4022,9381,311,,200.0,ml,,
4023,9380,311,,200.0,ml,,
4024,9323,311,,200.0,ml,,
4025,9316,311,,200.0,ml,,
4026,9315,311,,200.0,ml,,
4027,9238,311,,200.0,ml,,
4028,9208,311,,200.0,ml,,
4029,9188,311,,200.0,ml,,
4030,9158,311,,200.0,ml,,
4031,9157,311,,200.0,ml,,
4032,9154,311,,200.0,ml,,
4033,9113,311,,200.0,ml,,
4034,9107,311,,100.0,ml,,
4035,9106,311,,200.0,ml,,
4036,9104,311,,200.0,ml,,
4037,9100,311,,200.0,ml,,
4038,9099,311,,200.0,ml,,
4039,9098,311,,200.0,ml,,
4040,9097,311,,200.0,ml,,
4041,9079,311,,200.0,ml,,
4042,9076,311,,200.0,ml,,
4043,9045,311,,200.0,ml,,
4044,9034,311,,100.0,ml,,
4045,9016,311,,200.0,ml,,
4046,9015,311,,200.0,ml,,
4047,103,312,,110.0,g,,
4048,96,312,,2.0,cuillère à soupe,,
4049,90,312,,40.0,g,,
4050,87,312,,30.0,g,,
4051,81,312,,500.0,g,,
4052,79,312,,250.0,g,,
4053,77,312,,60.0,g,,
4054,73,312,,2.0,cuillère à soupe,,
4055,70,312,,60.0,g,,
4056,11,312,,150.0,g,,
4057,10,312,,80.0,g,,
4058,9,312,,135.0,g,,
4059,164,312,,100.0,g,,
4060,145,312,,20.0,g,,
4061,136,312,,60.0,g,,
4062,135,312,,15.0,g,,
4063,134,312,,30.0,g,,
4064,132,312,,30.0,g,,
4065,131,312,,2.0,cuillère à soupe,,
4066,130,312,,50.0,g,,
4067,129,312,,30.0,g,,
4068,128,312,,50.0,g,,
4069,127,312,,50.0,g,,
4070,125,312,,50.0,g,,
4071,123,312,,30.0,g,,
4072,116,312,,250.0,g,,
4073,110,312,,120.0,g,,
4074,109,312,,300.0,g,,
4075,108,312,,200.0,g,,
4076,107,312,,150.0,g,,
4077,316,312,,150.0,g,,
4078,9377,312,,50.0,g,,
4079,421,312,,100.0,g,,
4080,420,312,,250.0,g,,
4081,8877,312,,100.0,g,,
4082,8873,312,,60.0,g,,
4083,8870,312,,375.0,g,,
4084,8869,312,,250.0,g,,
4085,8838,312,,250.0,g,,
4086,8776,312,,3.0,pot,,
4087,454,312,,200.0,g,,
4088,453,312,,100.0,g,,
4089,452,312,,30.0,g,,
4090,188,312,,500.0,g,,
4091,187,312,,450.0,g,,
4092,181,312,,30.0,g,,
4093,170,312,,50.0,g,,
4094,167,312,,30.0,g,,
4095,165,312,,30.0,g,,
4096,296,312,,50.0,g,,
4097,289,312,,30.0,g,,
4098,288,312,,100.0,g,,
4099,281,312,,400.0,g,,
4100,276,312,,50.0,g,,
4101,271,312,,300.0,g,,
4102,238,312,,200.0,g,,
4103,224,312,,100.0,g,,
4104,217,312,,200.0,g,,
4105,8772,312,,50.0,g,,
4106,476,312,,100.0,g,,
4107,455,312,,2.0,cuillères à soupe,,
4108,419,312,,100.0,g,,
4109,474,312,,150.0,g,,
4110,471,312,,250.0,g,,
4111,465,312,,200.0,g,,
4112,464,312,,150.0,g,,
4113,462,312,,200.0,g,,
4114,461,312,,150.0,g,,
4115,460,312,,300.0,g,,
4116,459,312,,350.0,g,,
4117,458,312,,300.0,g,,
4118,447,312,,200.0,g,,
4119,444,312,,300.0,g,,
4120,437,312,,300.0,g,,
4121,430,312,,50.0,g,,
4122,424,312,,150.0,g,,
4123,423,312,,150.0,g,,
4124,415,312,,150.0,g,,
4125,389,312,,500.0,g,,
4126,373,312,,100.0,g,,
4127,347,312,,500.0,g,,
4128,337,312,,300.0,g,,
4129,8874,312,,30.0,g,,
4130,8872,312,,100.0,g,,
4131,8871,312,,100.0,g,,
4132,568,312,,100.0,g,,
4133,565,312,,400.0,g,,
4134,564,312,,500.0,g,,
4135,548,312,,100.0,g,,
4136,531,312,,500.0,g,,
4137,524,312,,500.0,g,,
4138,523,312,,500.0,g,,
4139,520,312,,500.0,g,,
4140,504,312,,100.0,g,,
4141,490,312,,200.0,g,,
4142,489,312,,300.0,g,,
4143,488,312,,200.0,g,,
4144,486,312,,300.0,g,,
4145,482,312,,250.0,g,,
4146,481,312,,400.0,g,,
4147,480,312,,40.0,g,,
4148,479,312,,50.0,g,,
4149,475,312,,200.0,g,,
4150,8919,312,,150.0,g,,
4151,8886,312,,200.0,g,,
4152,8885,312,,250.0,g,,
4153,8882,312,,50.0,g,,
4154,8881,312,,250.0,g,,
4155,8879,312,,100.0,g,,
4156,8876,312,,250.0,g,,
4157,8875,312,,150.0,g,,
4158,3,313,,50.0,g,,
4159,348,313,,200.0,g,,
4160,347,313,,200.0,g,,
4161,12,314,,50.0,g,,
4162,8,314,,50.0,g,,
4163,7,314,,300.0,g,,
4164,3,314,,50.0,g,,
4165,2,314,,60.0,g,,
4166,141,315,,100.0,ml,,
4167,132,315,,500.0,ml,,
4168,176,315,,100.0,ml,,
4169,166,315,,500.0,ml,,
4170,116,316,,200.0,g,,
4171,120,317,,100.0,g,,
4172,108,317,,150.0,g,,
4173,322,317,,8.0,tranches,,
4174,396,317,,150.0,g,,
4175,370,317,,200.0,g,,
4176,544,317,,200.0,g,,
4177,9112,317,,4.0,tranche,,
4178,90,318,,2.0,pièce,,
4179,40,318,,3.0,pièce,,
4180,142,318,,3.0,pièce,,
4181,131,318,,1.0,pièce,,
4182,106,318,,1.0,pièce,,
4183,9386,318,,2.0,pièce,,
4184,421,318,,2.0,pièce,,
4185,8894,318,,6.0,pièce,,
4186,8877,318,,2.0,pièce,,
4187,412,318,,6.0,pièce,,
4188,264,318,,4.0,pièce,,
4189,187,318,,1.0,pièce,,
4190,218,318,,2.0,pièce,,
4191,204,318,,2.0,pièce,,
4192,202,318,,4.0,pièce,,
4193,432,318,,6.0,pièce,,
4194,8875,318,,2.0,pièce,,
4195,8854,318,,4.0,pièce,,
4196,8968,318,,2.0,pièce,,
4197,8917,318,,6.0,pièce,,
4198,8907,318,,5.0,pièce,,
4199,8906,318,,5.0,pièce,,
4200,8905,318,,5.0,pièce,,
4201,8903,318,,5.0,pièce,,
4202,8902,318,,4.0,pièce,,
4203,8901,318,,4.0,pièce,,
4204,8900,318,,4.0,pièce,,
4205,8899,318,,4.0,pièce,,
4206,8897,318,,4.0,pièce,,
4207,8887,318,,4.0,pièce,,
4208,9379,318,,3.0,pièce,,
4209,9378,318,,3.0,pièce,,
4210,9347,318,,2.0,pièce,,
4211,9346,318,,2.0,pièce,,
4212,9345,318,,2.0,pièce,,
4213,9344,318,,2.0,pièce,,
4214,9076,318,,2.0,pièce,,
4215,9387,318,,2.0,pièce,,
4216,136,319,,200.0,g,,
4217,112,319,,150.0,g,,
4218,181,319,,150.0,g,,
4219,326,319,,150.0,g,,
4220,251,319,,150.0,g,,
4221,343,319,,100.0,g,,
4222,571,319,,100.0,g,,
4223,566,319,,200.0,g,,
4224,558,319,,100.0,g,,
4225,549,319,,100.0,g,,
4226,543,319,,200.0,g,,
4227,536,319,,200.0,g,,
4228,8967,319,,150.0,g,,
4229,9312,319,,200.0,g,,
4230,9244,319,,200.0,g,,
4231,9243,319,,200.0,g,,
4232,9242,319,,200.0,g,,
4233,9241,319,,200.0,g,,
4234,9038,319,,200.0,g,,
4235,85,320,,2.0,boule,,
4236,79,320,,150.0,g,,
4237,120,320,,200.0,g,,
4238,278,320,,250.0,g,,
4239,272,320,,250.0,g,,
4240,254,320,,150.0,g,,
4241,87,321,,4.0,tranche,,
4242,42,321,,150.0,g,,
4243,39,321,,2.0,tranche,,
4244,29,321,,2.0,tranche,,
4245,380,321,,8.0,tranches,,
4246,379,321,,8.0,tranches,,
4247,540,321,,100.0,g,,
4248,381,321,,8.0,tranches,,
4249,574,321,,4.0,tranches,,
4250,553,321,,100.0,g,,
4251,538,321,,50.0,g,,
4252,8976,321,,200.0,g,,
4253,9301,321,,4.0,tranche,,
4254,120,322,,500.0,g,,
4255,278,322,,400.0,g,,
4256,266,322,,400.0,g,,
4257,607,322,,500.0,g,,
4258,563,322,,200.0,g,,
4259,8971,322,,100.0,g,,
4260,112,323,,1.0,pièce,,
4261,106,324,,2.0,pièce,,
4262,99,324,,1.0,pièce,,
4263,113,324,,1.0,pièce,,
4264,416,324,,1.0,rouleau,,
4265,450,324,,500.0,g,,
4266,429,324,,400.0,g,,
4267,9370,324,,400.0,g,,
4268,9368,324,,400.0,g,,
4269,9366,324,,400.0,g,,
4270,9365,324,,500.0,g,,
4271,9364,324,,500.0,g,,
4272,9363,324,,500.0,g,,
4273,9361,324,,500.0,g,,
4274,9360,324,,500.0,g,,
4275,9355,324,,500.0,g,,
4276,9302,324,,500.0,g,,
4277,75,325,,250.0,g,,
4278,285,325,,200.0,g,,
4279,399,325,,200.0,g,,
4280,550,325,,500.0,g,,
4281,9283,325,,600.0,g,,
4282,110,326,,60.0,g,,
4283,422,326,,125.0,g,,
4284,8880,326,,125.0,g,,
4285,8873,326,,100.0,g,,
4286,439,326,,200.0,g,,
4287,418,326,,100.0,g,,
4288,478,326,,250.0,g,,
4289,475,326,,200.0,g,,
4290,134,327,,150.0,ml,,
4291,120,327,,200.0,g,,
4292,273,327,,400.0,g,,
4293,272,327,,400.0,g,,
4294,239,327,,400.0,g,,
4295,350,327,,400.0,g,,
4296,103,328,,200.0,g,,
4297,67,328,,150.0,g,,
4298,11,328,,100.0,g,,
4299,386,328,,200.0,g,,
4300,81,329,,1.0,cuillère à soupe,,
4301,175,329,,300.0,g,,
4302,331,329,,300.0,g,,
4303,450,329,,100.0,g,,
4304,485,329,,300.0,g,,
4305,484,329,,250.0,g,,
4306,264,330,,400.0,g,,
4307,263,330,,400.0,g,,
4308,261,330,,400.0,g,,
4309,268,330,,400.0,g,,
4310,245,330,,400.0,g,,
4311,87,331,,100.0,ml,,
4312,145,331,,100.0,ml,,
4313,142,331,,50.0,ml,,
4314,135,331,,150.0,ml,,
4315,134,331,,250.0,ml,,
4316,132,331,,150.0,ml,,
4317,130,331,,100.0,ml,,
4318,129,331,,100.0,ml,,
4319,122,331,,150.0,ml,,
4320,206,331,,100.0,ml,,
4321,256,331,,100.0,ml,,
4322,194,331,,100.0,ml,,
4323,192,331,,200.0,ml,,
4324,191,331,,200.0,ml,,
4325,185,331,,100.0,ml,,
4326,181,331,,200.0,ml,,
4327,180,331,,200.0,ml,,
4328,176,331,,100.0,ml,,
4329,166,331,,200.0,ml,,
4330,329,331,,200.0,ml,,
4331,269,331,,100.0,ml,,
4332,268,331,,200.0,ml,,
4333,251,331,,200.0,ml,,
4334,239,331,,100.0,ml,,
4335,234,331,,200.0,ml,,
4336,231,331,,100.0,ml,,
4337,226,331,,300.0,ml,,
4338,223,331,,100.0,ml,,
4339,215,331,,200.0,ml,,
4340,200,331,,200.0,ml,,
4341,198,331,,100.0,ml,,
4342,197,331,,200.0,ml,,
4343,437,331,,50.0,ml,,
4344,566,331,,200.0,ml,,
4345,549,331,,200.0,ml,,
4346,538,331,,200.0,ml,,
4347,537,331,,200.0,ml,,
4348,8980,331,,200.0,ml,,
4349,8979,331,,200.0,ml,,
4350,8978,331,,200.0,ml,,
4351,8977,331,,200.0,ml,,
4352,9382,331,,100.0,ml,,
4353,9158,331,,100.0,ml,,
4354,9106,331,,100.0,ml,,
4355,9097,331,,100.0,ml,,
4356,9079,331,,100.0,ml,,
4357,9078,331,,200.0,ml,,
4358,9045,331,,100.0,ml,,
4359,9043,331,,200.0,ml,,
4360,9041,331,,200.0,ml,,
4361,79,332,,40.0,ml,,
4362,137,332,,750.0,ml,,
4363,125,332,,750.0,ml,,
4364,289,332,,750.0,ml,,
4365,245,332,,100.0,ml,,
4366,446,332,,500.0,ml,,
4367,544,332,,750.0,ml,,
4368,543,332,,750.0,ml,,
4369,536,332,,750.0,ml,,
4370,9244,332,,750.0,ml,,
4371,9243,332,,750.0,ml,,
4372,9242,332,,750.0,ml,,
4373,9241,332,,750.0,ml,,
4374,9136,332,,500.0,ml,,
4375,9038,332,,500.0,ml,,
4376,9385,332,,200.0,ml,,
4377,611,333,,500.0,g,,
4378,520,333,,100.0,g,,
4379,485,333,,200.0,g,,
4380,9323,333,,200.0,ml,,
4381,9154,333,,100.0,g,,
4382,61,334,,100.0,g,,
4383,60,334,,500.0,g,,
4384,32,334,,400.0,g,,
4385,509,334,,500.0,g,,
4386,9391,334,,400.0,g,,
4387,2,335,,100.0,g,,
4388,8776,335,,1.0,pot,,
4389,88,224,,400.0,ml,,
4390,6,224,,250.0,ml,,
4391,243,224,,400.0,ml,,
4392,409,224,,400.0,ml,,
4393,403,224,,400.0,ml,,
4394,79,3,,200.0,g,,
4395,162,3,,100.0,ml,,
4396,97,4,,2.0,cuillère à soupe,,
4397,148,4,,2.0,cuillère à soupe,,
4398,147,4,,2.0,cuillère à soupe,,
4399,146,4,,2.0,cuillère à soupe,,
4400,145,4,,30.0,g,,
4401,135,4,,30.0,g,,
4402,134,4,,30.0,g,,
4403,132,4,,1.0,cuillère à soupe,,
4404,181,4,,30.0,g,,
4405,174,4,,30.0,g,,
4406,167,4,,30.0,g,,
4407,142,142,,50.0,ml,,
4408,85,134,,1.0,cuillère à café,,
4409,8,192,,1.0,cuillère à soupe,,
4410,463,192,,400.0,ml,,
4411,491,192,,400.0,g,,
4412,145,198,,150.0,ml,,
4413,123,198,,400.0,g,,
4414,116,198,,150.0,g,,
4415,468,202,,500.0,ml,,
4416,370,227,,500.0,ml,,
4417,255,231,,400.0,g,,
4418,451,231,,500.0,g,,
4419,450,231,,300.0,g,,
4420,437,231,,500.0,g,,
4421,432,232,,500.0,g,,
4422,434,232,,500.0,g,,
4423,452,233,,800.0,g,,
4424,459,233,,400.0,g,,
4425,458,233,,300.0,g,,
4426,386,233,,200.0,g,,
4427,372,261,,8.0,tranches,,
4428,276,261,,400.0,g,,
4429,381,261,,300.0,g,,
4430,343,269,,300.0,g,,
4431,87,270,,100.0,g,,
4432,107,271,,140.0,g,,
4433,322,271,,100.0,g,,
4434,380,271,,200.0,g,,
4435,379,271,,200.0,g,,
4436,276,271,,100.0,g,,
4437,342,271,,100.0,g,,
4438,91,273,,50.0,g,,
4439,85,273,,40.0,g,,
4440,148,273,,40.0,g,,
4441,128,273,,50.0,g,,
4442,127,273,,50.0,g,,
4443,106,273,,60.0,g,,
4444,267,273,,100.0,g,,
4445,255,273,,100.0,g,,
4446,9388,273,,100.0,g,,
4447,256,273,,100.0,g,,
4448,261,273,,50.0,g,,
4449,174,273,,50.0,g,,
4450,170,273,,100.0,g,,
4451,323,273,,80.0,g,,
4452,321,273,,100.0,g,,
4453,320,273,,50.0,g,,
4454,279,273,,100.0,g,,
4455,274,273,,100.0,g,,
4456,273,273,,50.0,g,,
4457,272,273,,100.0,g,,
4458,271,273,,100.0,g,,
4459,254,273,,100.0,g,,
4460,209,273,,100.0,g,,
4461,384,273,,100.0,g,,
4462,9296,273,,50.0,g,,
